iter	Passed	Remaining
398	141220	566651
399	141549	566196
400	141877	565739
401	142215	565322
402	142575	564995
403	142955	564746
404	143307	564382
405	143641	563953
406	143996	563602
407	144337	563197
408	144658	562718
409	144972	562209
410	145285	561699
411	145612	561245
412	145972	560915
413	146306	560489
414	146620	559983
415	146938	559497
416	147269	559060
417	147603	558632
418	147943	558230
419	148279	557811
420	148606	557362
421	148920	556865
422	149227	556341
423	149574	555964
424	149927	555615
425	150265	555206
426	150622	554870
427	151016	554666
428	151389	554389
429	151800	554248
430	152215	554122
431	152612	553927
432	152991	553665
433	153353	553343
434	153753	553157
435	154127	552879
436	154515	552648
437	154898	552399
438	155279	552144
439	155628	551774
440	155957	551332
441	156282	550876
442	156610	550436
443	156959	550065
444	157295	549651
445	157637	549256
446	158031	549044
447	158374	548656
448	158715	548256
449	159038	547800
450	159366	547357
451	159701	546941
452	160025	546490
453	160358	546065
454	160689	545637
455	161028	545235
456	161368	544839
457	161704	544430
458	162045	544035
459	162381	543623
460	162713	543202
461	163025	542711
462	163334	542214
463	163652	541746
464	163998	541372
465	164328	540943
466	164649	540486
467	164977	540054
468	165293	539582
469	165612	539121
470	165940	538691
471	166256	538221
472	166592	537814
473	166953	537492
474	167314	537166
475	167655	536779
476	168008	536429
477	168371	536111
478	168716	535736
479	169052	535333
480	169372	534880
481	169697	534441
482	170026	534016
483	170378	533664
484	170732	533320
485	171077	532943
486	171425	532581
487	171769	532203
488	172114	531830
489	172461	531462
490	172805	531086
491	173149	530709
492	173493	530334
493	173836	529955
494	174173	529559
495	174493	529108
496	174809	528649
497	175126	528194
498	175451	527759
499	175784	527353
500	176113	526935
501	176452	526545
502	176787	526144
503	177111	525711
504	177429	525260
505	177744	524802
506	178062	524353
507	178412	523998
508	178767	523659
509	179146	523387
510	179510	523073
511	179841	522663
512	180172	522254
513	180526	521910
514	180872	521545
515	181222	521189
516	181568	520824
517	181925	520490
518	182278	520142
519	182637	519814
520	182980	519438
521	183314	519039
522	183639	518616
523	183972	518212
524	184303	517805
525	184646	517430
526	184976	517020
527	185297	516587
528	185636	516201
529	186018	515938
530	186376	515605
531	186733	515272
532	187066	514870
533	187392	514451
534	187730	514064
535	188069	513682
536	188408	513298
537	188731	512872
538	189047	512427
539	189361	511978
540	189689	511566
541	190031	511190
542	190364	510793
543	190714	510442
544	191075	510118
545	191437	509798
546	191778	509421
547	192102	509002
548	192424	508575
549	192769	508210
550	193110	507835
551	193450	507456
552	193797	507097
553	194136	506717
554	194477	506343
555	194819	505971
556	195138	505539
557	195457	505106
558	195779	504683
559	196103	504265
560	196425	503844
561	196750	503429
562	197062	502982
563	197377	502542
564	197683	502081
565	198026	501714
566	198363	501330
567	198696	500939
568	199029	500547
569	199361	500151
570	199690	499750
571	200024	499362
572	200371	499005
573	200715	498640
574	201081	498331
575	201417	497947
576	201743	497540
577	202075	497148
578	202387	496705
579	202722	496319
580	203090	496015
581	203450	495692
582	203780	495295
583	204139	494968
584	204480	494598
585	204816	494216
586	205145	493816
587	205469	493406
588	205798	493007
589	206144	492650
590	206488	492288
591	206830	491920
592	207172	491554
593	207518	491195
594	207860	490829
595	208204	490469
596	208552	490116
597	208903	489769
598	209242	489396
599	209554	488961
600	209865	488522
601	210190	488117
602	210527	487739
603	210857	487346
604	211194	486969
605	211523	486574
606	211859	486194
607	212199	485825
608	212521	485415
609	212838	484993
610	213147	484552
611	213460	484123
612	213770	483686
613	214086	483263
614	214421	482883
615	214767	482529
616	215142	482240
617	215511	481937
618	215863	481594
619	216210	481241
620	216548	480869
621	216874	480470
622	217194	480058
623	217528	479678
624	217874	479324
625	218281	479102
626	218648	478795
627	218991	478432
628	219319	478040
629	219668	477691
630	220015	477339
631	220353	476967
632	220708	476632
633	221060	476291
634	221393	475908
635	221726	475527
636	222056	475138
637	222391	474759
638	222732	474395
639	223066	474015
640	223409	473655
641	223735	473260
642	224062	472866
643	224387	472467
644	224709	472064
645	225030	471657
646	225350	471251
647	225672	470848
648	225988	470431
649	226311	470031
650	226657	469678
651	227010	469341
652	227392	469061
653	227769	468774
654	228103	468396
655	228438	468021
656	228782	467664
657	229122	467298
658	229454	466918
659	229794	466552
660	230128	466176
661	230458	465790
662	230802	465434
663	231134	465053
664	231467	464675
665	231802	464301
666	232160	463972
667	232507	463623
668	232866	463296
669	233196	462912
670	233529	462535
671	233850	462132
672	234183	461755
673	234512	461370
674	234844	460991
675	235213	460684
676	235554	460323
677	235891	459954
678	236235	459597
679	236574	459232
680	236909	458860
681	237256	458509
682	237595	458145
683	237926	457764
684	238264	457398
685	238592	457012
686	238925	456637
687	239308	456356
688	239691	456073
689	240062	455770
690	240431	455462
691	240785	455126
692	241147	454804
693	241502	454469
694	241849	454120
695	242197	453772
696	242524	453384
697	242864	453022
698	243195	452642
699	243521	452253
700	243846	451863
701	244243	451606
702	244620	451313
703	244975	450978
704	245312	450609
705	245643	450229
706	245959	449823
707	246276	449419
708	246628	449080
709	246980	448739
710	247327	448389
711	247661	448016
712	248000	447653
713	248337	447286
714	248652	446879
715	248972	446481
716	249301	446101
717	249636	445729
718	249949	445319
719	250269	444923
720	250610	444564
721	250959	444219
722	251302	443863
723	251640	443498
724	251972	443124
725	252306	442752
726	252658	442412
727	253005	442064
728	253339	441693
729	253687	441347
730	254031	440992
731	254365	440622
732	254700	440253
733	255020	439859
734	255344	439469
735	255670	439086
736	255988	438687
737	256302	438284
738	256634	437910
739	256965	437535
740	257298	437164
741	257623	436780
742	257939	436379
743	258261	435989
744	258595	435620
745	258950	435286
746	259291	434929
747	259624	434559
748	260024	434299
749	260413	434021
750	260782	433711
751	261127	433360
752	261469	433004
753	261795	432622
754	262153	432293
755	262517	431974
756	262875	431644
757	263227	431304
758	263565	430942
759	263896	430567
760	264237	430211
761	264571	429842
762	264913	429486
763	265259	429136
764	265595	428771
765	265923	428393
766	266243	428002
767	266565	427616
768	266952	427332
769	267319	427016
770	267657	426655
771	267999	426299
772	268330	425927
773	268675	425575
774	269023	425231
775	269386	424908
776	269778	424632
777	270128	424289
778	270471	423935
779	270811	423577
780	271152	423219
781	271488	422855
782	271818	422481
783	272171	422143
784	272539	421828
785	272882	421475
786	273267	421186
787	273602	420820
788	273930	420442
789	274282	420103
790	274616	419736
791	274954	419375
792	275344	419093
793	275714	418779
794	276054	418422
795	276453	418152
796	276808	417816
797	277213	417557
798	277590	417253
799	277975	416963
800	278346	416651
801	278736	416367
802	279240	416252
803	279703	416076
804	280126	415839
805	280544	415596
806	281026	415445
807	281421	415166
808	281840	414921
809	282221	414622
810	282591	414304
811	282951	413973
812	283311	413641
813	283655	413286
814	284040	412991
815	284475	412768
816	284944	412594
817	285414	412419
818	285853	412201
819	286298	411990
820	286750	411789
821	287319	411754
822	287794	411584
823	288346	411523
824	288808	411333
825	289263	411132
826	289733	410951
827	290144	410688
828	290521	410374
829	290893	410054
830	291225	409677
831	291565	409312
832	291901	408941
833	292251	408591
834	292611	408253
835	292966	407910
836	293422	407706
837	293889	407517
838	294332	407294
839	294760	407050
840	295206	406829
841	295652	406609
842	296014	406273
843	296410	405984
844	296781	405659
845	297132	405308
846	297551	405049
847	297911	404710
848	298288	404393
849	298718	404147
850	299097	403834
851	299498	403549
852	299846	403193
853	300211	402860
854	300686	402673
855	301207	402548
856	301809	402529
857	302295	402355
858	302759	402152
859	303186	401898
860	303595	401620
861	303965	401290
862	304319	400940
863	304667	400580
864	305014	400221
865	305363	399863
866	305701	399491
867	306038	399118
868	306374	398745
869	306722	398386
870	307075	398034
871	307425	397678
872	307767	397313
873	308111	396949
874	308522	396671
875	308943	396406
876	309321	396086
877	309706	395774
878	310079	395448
879	310443	395110
880	310791	394750
881	311133	394384
882	311467	394008
883	311817	393651
884	312143	393265
885	312471	392881
886	312855	392567
887	313212	392220
888	313568	391872
889	313932	391534
890	314312	391214
891	314657	390852
892	314997	390484
893	315375	390162
894	315716	389795
895	316070	389443
896	316417	389083
897	316761	388720
898	317111	388364
899	317459	388006
900	317834	387681
901	318189	387330
902	318525	386957
903	318874	386599
904	319231	386252
905	319655	385986
906	320064	385700
907	320489	385434
908	320879	385125
909	321319	384877
910	321719	384579
911	322098	384257
912	322428	383877
913	322808	383555
914	323159	383199
915	323510	382844
916	323857	382483
917	324189	382105
918	324532	381741
919	324861	381359
920	325206	380996
921	325559	380643
922	325898	380273
923	326233	379899
924	326564	379521
925	326888	379133
926	327226	378763
927	327571	378401
928	327968	378099
929	328336	377763
930	328662	377378
931	328985	376992
932	329332	376631
933	329692	376286
934	330031	375918
935	330386	375567
936	330718	375190
937	331046	374809
938	331385	374440
939	331738	374088
940	332086	373729
941	332431	373367
942	332765	372994
943	333103	372624
944	333451	372265
945	333786	371893
946	334121	371519
947	334523	371222
948	334897	370893
949	335257	370547
950	335620	370205
951	335960	369839
952	336287	369457
953	336632	369095
954	336971	368727
955	337312	368362
956	337665	368009
957	338017	367656
958	338381	367315
959	338771	367002
960	339128	366653
961	339538	366362
962	339917	366038
963	340280	365695
964	340619	365328
965	341031	365038
966	341396	364697
967	341753	364349
968	342114	364004
969	342473	363656
970	342827	363305
971	343159	362929
972	343499	362562
973	343835	362191
974	344193	361844
975	344552	361497
976	344927	361167
977	345347	360884
978	345775	360609
979	346160	360288
980	346590	360015
981	347026	359748
982	347398	359414
983	347769	359078
984	348143	358746
985	348498	358395
986	348840	358030
987	349196	357679
988	349556	357331
989	349912	356981
990	350246	356608
991	350570	356225
992	350894	355841
993	351239	355479
994	351584	355118
995	351914	354741
996	352250	354370
997	352584	353997
998	352910	353617
999	353272	353272
1000	353636	352930
1001	354005	352592
1002	354367	352247
1003	354763	351936
1004	355128	351594
1005	355475	351235
1006	355818	350871
1007	356152	350498
1008	356507	350147
1009	356841	349774
1010	357170	349398
1011	357530	349051
1012	357893	348707
1013	358242	348350
1014	358585	347986
1015	358915	347611
1016	359261	347250
1017	359621	346904
1018	359990	346566
1019	360347	346215
1020	360718	345879
1021	361076	345531
1022	361427	345175
1023	361800	344841
1024	362150	344485
1025	362507	344134
1026	362858	343779
1027	363204	343419
1028	363605	343110
1029	363985	342782
1030	364340	342430
1031	364690	342074
1032	365020	341698
1033	365359	341332
1034	365696	340963
1035	366032	340593
1036	366362	340219
1037	366711	339862
1038	367044	339489
1039	367377	339117
1040	367719	338754
1041	368060	338389
1042	368394	338019
1043	368723	337643
1044	369075	337288
1045	369401	336911
1046	369734	336539
1047	370118	336214
1048	370469	335859
1049	370820	335504
1050	371163	335142
1051	371494	334769
1052	371828	334398
1053	372193	334055
1054	372523	333682
1055	372852	333307
1056	373195	332945
1057	373530	332576
1058	373871	332212
1059	374230	331864
1060	374575	331504
1061	374912	331137
1062	375252	330772
1063	375586	330402
1064	375919	330032
1065	376273	329680
1066	376611	329314
1067	376937	328938
1068	377275	328572
1069	377617	328209
1070	377947	327836
1071	378307	327489
1072	378707	327177
1073	379082	326844
1074	379446	326500
1075	379806	326153
1076	380166	325806
1077	380508	325444
1078	380841	325073
1079	381167	324698
1080	381167	324698
1081	381762	324198
1082	382114	323843
1083	382438	323466
1084	382783	323106
1085	383176	322786
1086	383545	322446
1087	383944	322132
1088	384282	321765
1089	384609	321390
1090	384938	321017
1091	385260	320638
1092	385656	320321
1093	385981	319944
1094	386302	319564
1095	386653	319209
1096	387011	318860
1097	387437	318567
1098	387902	318305
1099	388386	318060
1100	388857	317802
1101	389428	317626
1102	389916	317382
1103	390380	317117
1104	390800	316817
1105	391292	316574
1106	391778	316327
1107	392217	316041
1108	392689	315781
1109	393161	315521
1110	393626	315255
1111	394123	315015
1112	394558	314724
1113	394954	314402
1114	395376	314100
1115	395752	313762
1116	396132	313427
1117	396555	313126
1118	396931	312787
1119	397314	312454
1120	397682	312110
1121	398059	311772
1122	398434	311432
1123	398800	311085
1124	399164	310737
1125	399525	310386
1126	399880	310032
1127	400226	309669
1128	400565	309302
1129	400898	308929
1130	401236	308561
1131	401590	308205
1132	401937	307844
1133	402290	307487
1134	402663	307145
1135	403128	306874
1136	403509	306539
1137	403901	306212
1138	404331	305913
1139	404709	305575
1140	405076	305228
1141	405415	304861
1142	405757	304495
1143	406097	304129
1144	406465	303783
1145	406847	303448
1146	407223	303107
1147	407591	302761
1148	407933	302396
1149	408273	302029
1150	408656	301695
1151	409167	301454
1152	409606	301160
1153	410031	300855
1154	410438	300537
1155	410808	300192
1156	411218	299876
1157	411728	299633
1158	412155	299329
1159	412547	298999
1160	412882	298627
1161	413372	298368
1162	413778	298048
1163	414146	297700
1164	414579	297399
1165	414964	297064
1166	415329	296715
1167	415676	296352
1168	416000	295972
1169	416336	295602
1170	416659	295222
1171	417028	294876
1172	417384	294519
1173	417732	294157
1174	418078	293794
1175	418468	293462
1176	418819	293102
1177	419179	292748
1178	419552	292404
1179	419906	292047
1180	420266	291693
1181	420629	291341
1182	420983	290984
1183	421310	290608
1184	421727	290293
1185	422103	289951
1186	422472	289604
1187	422800	289228
1188	423128	288852
1189	423453	288475
1190	423792	288107
1191	424130	287739
1192	424478	287377
1193	424834	287021
1194	425167	286649
1195	425495	286275
1196	425833	285906
1197	426173	285539
1198	426529	285183
1199	426883	284826
1200	427231	284464
1201	427545	284080
1202	427875	283707
1203	428219	283343
1204	428581	282991
1205	428943	282640
1206	429286	282275
1207	429635	281914
1208	430003	281566
1209	430379	281223
1210	430719	280857
1211	431059	280491
1212	431398	280124
1213	431748	279764
1214	432113	279414
1215	432464	279055
1216	432793	278682
1217	433141	278321
1218	433466	277945
1219	433814	277584
1220	434166	277225
1221	434499	276855
1222	434820	276477
1223	435140	276099
1224	435455	275717
1225	435817	275365
1226	436156	274999
1227	436505	274639
1228	436839	274270
1229	437162	273893
1230	437478	273512
1231	437813	273144
1232	438163	272785
1233	438512	272425
1234	438844	272055
1235	439163	271677
1236	439480	271297
1237	439809	270925
1238	440148	270559
1239	440497	270200
1240	440830	269830
1241	441142	269449
1242	441463	269072
1243	441783	268695
1244	442137	268338
1245	442556	268022
1246	442909	267665
1247	443227	267286
1248	443549	266911
1249	443871	266536
1250	444218	266175
1251	444561	265812
1252	444880	265436
1253	445240	265083
1254	445582	264720
1255	445917	264352
1256	446249	263983
1257	446574	263610
1258	446888	263230
1259	447208	262854
1260	447529	262479
1261	447853	262106
1262	448198	261744
1263	448550	261388
1264	448888	261022
1265	449221	260655
1266	449540	260278
1267	449872	259910
1268	450205	259543
1269	450561	259188
1270	450920	258835
1271	451266	258475
1272	451599	258107
1273	451944	257746
1274	452291	257387
1275	452613	257013
1276	452942	256644
1277	453258	256266
1278	453598	255903
1279	453926	255533
1280	454249	255160
1281	454583	254793
1282	454910	254423
1283	455226	254046
1284	455565	253683
1285	455912	253323
1286	456253	252961
1287	456591	252597
1288	456906	252221
1289	457223	251845
1290	457543	251471
1291	457884	251109
1292	458249	250760
1293	458597	250401
1294	458937	250039
1295	459281	249678
1296	459620	249316
1297	459965	248956
1298	460314	248598
1299	460666	248241
1300	461001	247876
1301	461338	247513
1302	461678	247150
1303	461997	246777
1304	462390	246442
1305	462731	246080
1306	463070	245718
1307	463423	245362
1308	463773	245005
1309	464119	244646
1310	464478	244294
1311	464827	243936
1312	465165	243573
1313	465544	243231
1314	465973	242916
1315	466340	242568
1316	466733	242233
1317	467112	241891
1318	467460	241533
1319	467811	241176
1320	468231	240855
1321	468632	240524
1322	469016	240184
1323	469381	239835
1324	469765	239495
1325	470155	239158
1326	470531	238814
1327	470920	238476
1328	471310	238139
1329	471652	237778
1330	472053	237446
1331	472564	237169
1332	473048	236879
1333	473484	236564
1334	473939	236259
1335	474415	235964
1336	474827	235636
1337	475182	235280
1338	475517	234915
1339	475844	234546
1340	476163	234172
1341	476496	233806
1342	476837	233444
1343	477175	233080
1344	477518	232719
1345	477857	232355
1346	478203	231996
1347	478556	231639
1348	478909	231283
1349	479257	230924
1350	479601	230564
1351	479931	230196
1352	480259	229828
1353	480593	229462
1354	480925	229096
1355	481243	228723
1356	481563	228352
1357	482002	228036
1358	482362	227683
1359	482717	227328
1360	483047	226961
1361	483367	226589
1362	483686	226217
1363	484055	225869
1364	484403	225510
1365	484733	225143
1366	485078	224783
1367	485429	224426
1368	485773	224066
1369	486125	223710
1370	486469	223349
1371	486808	222987
1372	487160	222631
1373	487539	222286
1374	487970	221966
1375	488359	221626
1376	488753	221288
1377	489155	220954
1378	489505	220597
1379	489866	220244
1380	490254	219904
1381	490627	219556
1382	490982	219201
1383	491346	218850
1384	491696	218492
1385	492085	218151
1386	492453	217802
1387	492793	217440
1388	493116	217070
1389	493468	216713
1390	493787	216342
1391	494110	215973
1392	494439	215606
1393	494781	215245
1394	495133	214889
1395	495489	214534
1396	495830	214173
1397	496168	213810
1398	496508	213449
1399	496832	213080
1400	497148	212708
1401	497473	212340
1402	497789	211968
1403	498108	211598
1404	498436	211232
1405	498787	210875
1406	499128	210514
1407	499468	210153
1408	499782	209780
1409	500105	209412
1410	500426	209043
1411	500771	208684
1412	501094	208316
1413	501419	207949
1414	501746	207582
1415	502070	207214
1416	502387	206844
1417	502726	206483
1418	503119	206144
1419	503475	205789
1420	503816	205429
1421	504136	205060
1422	504455	204691
1423	504789	204328
1424	505147	203974
1425	505489	203614
1426	505830	203254
1427	506148	202885
1428	506467	202516
1429	506785	202146
1430	507137	201791
1431	507480	201431
1432	507846	201081
1433	508251	200746
1434	508624	200399
1435	508979	200044
1436	509323	199685
1437	509684	199333
1438	510032	198976
1439	510374	198616
1440	510708	198254
1441	511052	197895
1442	511402	197538
1443	511744	197179
1444	512086	196819
1445	512419	196456
1446	512748	196092
1447	513087	195732
1448	513430	195373
1449	513766	195011
1450	514103	194650
1451	514441	194289
1452	514773	193926
1453	515096	193559
1454	515441	193201
1455	515767	192836
1456	516080	192467
1457	516415	192104
1458	516741	191740
1459	517123	191396
1460	517492	191046
1461	517836	190688
1462	518176	190328
1463	518543	189979
1464	518891	189622
1465	519229	189261
1466	519579	188905
1467	519924	188547
1468	520270	188190
1469	520603	187828
1470	520931	187464
1471	521255	187099
1472	521580	186734
