iter	Passed	Remaining
399	56935	42701
400	57117	42589
401	57285	42465
402	57454	42342
403	57602	42203
404	57764	42075
405	57923	41944
406	58067	41802
407	58242	41683
408	58408	41556
409	58564	41423
410	58709	41282
411	58856	41142
412	58992	40995
413	59128	40847
414	59281	40711
415	59421	40566
416	59564	40423
417	59699	40275
418	59840	40131
419	59983	39989
420	60120	39842
421	60260	39697
422	60392	39547
423	60532	39403
424	60671	39258
425	60803	39108
426	60944	38964
427	61082	38818
428	61217	38671
429	61373	38536
430	61509	38389
431	61657	38250
432	61794	38103
433	61935	37960
434	62068	37811
435	62247	37691
436	62402	37555
437	62550	37416
438	62705	37280
439	62851	37139
440	62995	36997
441	63140	36855
442	63290	36717
443	63450	36583
444	63599	36444
445	63749	36305
446	63908	36172
447	64118	36066
448	64273	35930
449	64484	35824
450	64687	35714
451	64870	35592
452	65035	35461
453	65194	35325
454	65364	35196
455	65519	35058
456	65670	34918
457	65812	34774
458	65955	34630
459	66115	34495
460	66284	34364
461	66428	34220
462	66578	34080
463	66736	33943
464	66886	33802
465	67041	33664
466	67194	33525
467	67345	33384
468	67486	33239
469	67665	33112
470	67823	32975
471	67970	32833
472	68111	32687
473	68246	32539
474	68387	32393
475	68536	32252
476	68689	32112
477	68832	31968
478	68974	31823
479	69111	31676
480	69260	31534
481	69407	31391
482	69552	31248
483	69714	31112
484	69862	30970
485	70005	30825
486	70141	30678
487	70289	30535
488	70425	30388
489	70571	30244
490	70703	30095
491	70838	29947
492	70988	29806
493	71168	29677
494	71349	29548
495	71522	29416
496	71672	29274
497	71827	29134
498	71973	28991
499	72145	28858
500	72326	28728
501	72475	28585
502	72617	28440
503	72777	28302
504	72916	28155
505	73093	28024
506	73265	27889
507	73440	27757
508	73604	27619
509	73789	27490
510	73953	27352
511	74122	27216
512	74290	27080
513	74428	26933
514	74567	26786
515	74728	26647
516	74896	26510
517	75058	26372
518	75215	26231
519	75355	26084
520	75495	25938
521	75629	25789
522	75776	25645
523	76006	25528
524	76154	25384
525	76325	25248
526	76495	25111
527	76663	24973
528	76823	24833
529	76996	24697
530	77154	24555
531	77307	24412
532	77462	24270
533	77609	24125
534	77755	23980
535	77924	23842
536	78086	23702
537	78277	23570
538	78433	23428
539	78591	23286
540	78762	23148
541	78903	23001
542	79047	22855
543	79188	22708
