iter	Passed	Remaining
398	122147	92146
399	122447	91835
400	122735	91516
401	123058	91222
402	123389	90934
403	123727	90652
404	124125	90412
405	124453	90121
406	124765	89819
407	125073	89513
408	125376	89203
409	125681	88896
410	125988	88590
411	126297	88285
412	126615	87987
413	126963	87709
414	127266	87399
415	127573	87093
416	127882	86788
417	128202	86490
418	128526	86195
419	128850	85900
420	129173	85604
421	129506	85314
422	129922	85079
423	130332	84838
424	130773	84618
425	131164	84363
426	131521	84087
427	131832	83781
428	132128	83465
429	132453	83168
430	132794	82880
431	133127	82588
432	133426	82274
433	133770	81988
434	134066	81672
435	134356	81353
436	134656	81040
437	134956	80727
438	135256	80414
439	135623	80141
440	135970	79855
441	136285	79551
442	136623	79260
443	136957	78966
444	137266	78658
445	137564	78343
446	137864	78030
447	138159	77714
448	138471	77408
449	138782	77101
450	139085	76790
451	139394	76481
452	139697	76170
453	140001	75859
454	140297	75544
455	140667	75269
456	140997	74972
457	141308	74665
458	141623	74359
459	141925	74048
460	142223	73734
461	142519	73418
462	142823	73108
463	143141	72804
464	143443	72493
465	143739	72178
466	144040	71866
467	144375	71570
468	144678	71259
469	144992	70953
470	145338	70663
471	145652	70357
472	145960	70048
473	146267	69739
474	146569	69427
475	146878	69119
476	147184	68809
477	147511	68509
478	147890	68233
479	148229	67938
480	148560	67639
481	148893	67341
482	149275	67066
483	149609	66768
484	149926	66462
485	150244	66157
486	150559	65850
487	150917	65562
488	151239	65258
489	151541	64946
490	151845	64634
491	152151	64324
492	152451	64011
493	152762	63702
494	153112	63410
495	153420	63100
496	153715	62785
497	154023	62475
498	154364	62178
499	154655	61862
500	155018	61574
501	155372	61282
502	155749	60999
503	156119	60713
504	156582	60462
505	156952	60175
506	157324	59888
507	157705	59605
508	158063	59312
509	158392	59008
510	158718	58704
511	159058	58404
512	159413	58109
513	159796	57825
514	160129	57522
515	160484	57227
516	160844	56933
517	161194	56636
518	161522	56330
519	161860	56028
520	162161	55713
521	162463	55399
522	162769	55086
523	163122	54789
524	163473	54491
525	163780	54178
526	164080	53863
527	164407	53556
528	164725	53247
529	165049	52940
530	165392	52638
531	165739	52338
532	166059	52030
533	166365	51716
534	166704	51413
535	167032	51106
536	167370	50803
537	167693	50494
538	168036	50192
539	168347	49880
540	168642	49564
541	168934	49246
542	169255	48937
543	169585	48631
544	169900	48320
545	170217	48010
546	170572	47710
547	170916	47407
548	171250	47101
549	171571	46792
550	172021	46517
551	172422	46229
552	172768	45925
553	173105	45619
554	173416	45307
555	173724	44993
556	174026	44678
557	174322	44361
558	174624	44046
559	174959	43739
560	175289	43431
561	175609	43121
562	175970	42820
563	176276	42506
564	176574	42190
565	176896	41880
566	177290	41586
567	177670	41289
568	177985	40977
569	178286	40661
570	178579	40344
571	178922	40038
572	179249	39728
573	179581	39420
574	179881	39104
575	180180	38788
576	180472	38471
577	180765	38154
578	181062	37838
579	181354	37521
580	181710	37217
581	182019	36904
582	182360	36597
583	182661	36282
584	182950	35964
585	183251	35649
586	183615	35346
587	183958	35039
588	184307	34733
589	184627	34421
590	184987	34117
591	185319	33808
592	185638	33496
593	185995	33191
594	186384	32891
595	186718	32581
596	187055	32272
597	187394	31963
598	187698	31648
599	188029	31338
600	188358	31027
601	188736	30724
602	189152	30427
603	189514	30121
604	189893	29818
605	190206	29504
606	190548	29194
607	190844	28877
608	191151	28562
609	191449	28246
610	191746	27930
611	192045	27614
612	192339	27297
613	192639	26982
614	192934	26665
615	193224	26348
616	193522	26033
617	193817	25716
618	194115	25401
619	194410	25085
620	194706	24769
621	194993	24452
622	195292	24137
623	195599	23823
624	195924	23510
625	196246	23198
626	196550	22883
627	196844	22568
628	197143	22253
629	197442	21938
630	197750	21624
631	198049	21309
632	198355	20994
633	198649	20679
634	198940	20363
635	199253	20050
636	199557	19736
637	199859	19422
638	200156	19107
639	200448	18792
640	200743	18477
641	201039	18162
642	201340	17848
643	201639	17533
644	202019	17226
645	202349	16914
646	202669	16601
647	203009	16290
648	203312	15976
649	203627	15663
650	203945	15350
651	204248	15036
652	204577	14724
653	204878	14410
654	205203	14097
655	205552	13787
656	205871	13474
657	206183	13160
658	206539	12849
659	206839	12535
660	207134	12221
661	207451	11908
662	207775	11595
663	208096	11282
664	208096	11282
665	208607	10665
666	209013	10356
667	209495	10050
668	209951	9743
669	210338	9432
670	210716	9120
671	211090	8808
672	211464	8496
673	211843	8184
674	212233	7872
675	212624	7559
676	213009	7247
677	213390	6934
678	213768	6621
679	214146	6307
680	214486	5993
681	214877	5679
682	215211	5364
683	215532	5049
684	216094	4738
685	216405	4422
686	216700	4106
687	217011	3790
688	217327	3474
689	217680	3159
690	218007	2843
691	218485	2529
692	218785	2213
693	219095	1896
694	219406	1580
695	219835	1265
696	220165	948
697	220532	632
698	220907	316
699	221259	0
