iter	Passed	Remaining
600	190825	444202
601	191143	443884
602	191494	443644
603	191831	443372
604	192172	443108
605	192516	442852
606	192829	442523
607	193147	442205
608	193459	441874
609	193769	441540
610	194082	441211
611	194386	440862
612	194696	440529
613	195019	440222
614	195346	439925
615	195665	439612
616	195987	439304
617	196329	439041
618	196669	438772
619	197005	438496
620	197325	438184
621	197653	437889
622	197974	437577
623	198305	437289
624	198632	436991
625	198961	436698
626	199305	436436
627	199648	436174
628	199981	435888
629	200303	435579
630	200628	435277
631	200954	434976
632	201296	434710
633	201624	434413
634	201945	434103
635	202257	433771
636	202574	433452
637	202894	433138
638	203228	432854
639	203572	432591
640	203916	432328
641	204231	432002
642	204535	431655
643	204846	431322
644	205162	431000
645	205476	430674
646	205788	430342
647	206096	430003
648	206416	429689
649	206733	429369
650	207062	429075
651	207400	428798
652	207741	428526
653	208079	428249
654	208409	427955
655	208739	427661
656	209071	427370
657	209376	427025
658	209689	426698
659	210003	426369
660	210311	426031
661	210616	425687
662	210938	425375
663	211254	425053
664	211564	424719
665	211883	424403
666	212185	424053
667	212494	423717
668	212798	423370
669	213106	423032
670	213424	422714
671	213732	422375
672	214040	422039
673	214355	421713
674	214686	421421
675	215026	421146
676	215376	420891
677	215719	420621
678	216063	420352
679	216397	420066
680	216751	419817
681	217091	419540
682	217426	419254
683	217759	418964
684	218097	418683
685	218437	418405
686	218746	418069
687	219064	417751
688	219380	417427
689	219718	417146
690	220033	416822
691	220357	416513
692	220689	416221
693	221304	416461
694	221823	416516
695	222286	416468
696	222641	416215
697	222978	415928
698	223301	415615
699	223631	415314
700	223953	415000
701	224259	414655
702	224591	414360
703	224923	414064
704	225253	413764
705	225572	413443
706	225888	413116
707	226213	412806
708	226527	412477
709	226833	412133
710	227150	411809
711	227478	411506
712	227819	411225
713	228146	410918
714	228480	410625
715	228802	410311
716	229131	410007
717	229466	409715
718	229802	409426
719	230139	409137
720	230463	408825
721	230787	408513
722	231118	408213
723	231457	407928
724	231793	407636
725	232119	407328
726	232460	407045
727	232794	406751
728	233129	406457
729	233464	406163
730	233791	405857
731	234110	405536
732	234440	405233
733	234757	404908
734	235061	404561
735	235376	404234
736	235682	403889
737	235992	403552
738	236298	403210
739	236596	402854
740	236914	402531
741	237225	402196
742	237557	401897
743	237872	401569
744	238183	401235
745	238491	400895
746	238807	400570
747	239128	400253
748	239460	399953
749	239781	399635
750	240113	399336
751	240437	399024
752	240750	398693
753	241069	398371
754	241388	398050
755	241717	397746
756	242042	397436
757	242358	397110
758	242683	396798
759	242993	396463
760	243307	396133
761	243610	395787
762	243925	395459
763	244230	395116
764	244536	394775
765	244845	394438
766	245144	394085
767	245454	393749
768	245760	393408
769	246073	393079
770	246373	392727
771	246670	392371
772	246978	392033
773	247282	391689
774	247590	391352
775	247897	391014
776	248216	390693
777	248528	390361
778	248842	390034
779	249146	389690
780	249448	389344
781	249753	389002
782	250050	388648
783	250356	388307
784	250657	387960
785	250971	387633
786	251298	387325
787	251612	386997
788	251938	386689
789	252257	386369
790	252578	386052
791	252894	385727
792	253209	385402
793	253537	385095
794	253856	384776
795	254187	384474
796	254511	384162
797	254821	383828
798	255128	383491
799	255433	383149
800	255754	382833
801	256081	382526
802	256405	382213
803	256733	381907
804	257054	381590
805	257385	381287
806	257705	380969
807	258040	380673
808	258372	380372
809	258697	380061
810	259013	379737
811	259327	379410
812	259652	379098
813	259963	378767
814	260293	378463
815	260629	378168
816	260978	377891
817	261301	377576
818	261623	377261
819	261945	376945
820	262260	376620
821	262576	376296
822	262887	375964
823	263196	375630
824	263512	375306
825	263832	374986
826	264159	374678
827	264475	374353
828	264792	374030
829	265112	373712
830	265437	373401
831	265768	373097
832	266105	372803
833	266487	372570
834	266902	372384
835	267367	372267
836	267911	372258
837	268475	372277
838	268943	372161
839	269430	372070
840	269901	371957
841	270262	371691
842	270606	371401
843	270938	371096
844	271270	370790
845	271627	370518
846	271998	370264
847	272354	369990
848	272909	369987
849	273388	369878
850	273751	369612
851	274170	369422
852	274681	369354
